,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1584056471000.0,1,0,It’ temporary... relax! #AAPL will reach its 100000000000$ value within a year after #COVID19 settles.,1238248704802541570,113929952,Laeeq Humam,113929952
1,1584056317000.0,4,0,"So, not to be a pain in the ass, but this whole ""awesome startups are created in a downturn"" is survivorship nonsense. Sure #AAPL, #GOOG, #FB, etc. started during downturns, but let's not forget there's a long list of Cos that got absolutely crushed. #VentureCapital #Covid_19",1238248058779025408,387952174,Shohei Narron,387952174
2,1584052533000.0,2,0,#Apple (#AAPL) says all 42 of its stores in #China have reopened.,1238232190019911681,122896733,IC Markets,122896733
3,1584050197000.0,0,0,Apple gets good news: Foxconn’s Chinese factories are running again! https://fxn.ws/2xtmKTn  #Apple #AAPL,1238222390703689728,12139212,Allan Yeung,12139212
4,1584048628000.0,0,0,Curious if #AAPL and similar companies will close their stores and move to online only sales #retail #online #Covid_19pic.twitter.com/EsVEobysnW,1238215810415550464,15453445,David Beilis,15453445
5,1584048244000.0,0,0,"AAPL, AAPL down 3% in pre-market after coronavirus news; possible $4B ... #AAPL #trendshttps://trendsworld.net/trendsnews?n=AAPL …",1238214198783434752,1104642495747624962,TrendsWorld,1104642495747624962
6,1584048207000.0,0,0,"Apple Inc price at close, 2020-03-12, is 253.14. #apple #AAPL",1238214041467785216,2321091087,Apple Stock Bot,2321091087
7,1584046150000.0,0,0,I wonder how many 1100$ 5G iPhones will be sold in shut down Europe? Specifically when 5G is not available because the projects have to be put on hold.. #Apple #AAPL #NYES,1238205416875712517,3032882571,Edgar Acosta,3032882571
8,1584044297000.0,0,1,"$AAPL plunges, losing $27.20 (-9.88%) within a single day on high volume: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-03-12/ …
Sentiment: Very bearish #AAPL #Apple",1238197642024419333,931115585790009346,TQ Equities,931115585790009346
9,1584042945000.0,0,0,#AAPL should acquire #LULU as a activewear play to further push their drive into the health and well-being field. @jimcramer #CNBC,1238191971295993856,879182736,Ryan Evers,879182736
10,1584040550000.0,1,0,"@WarrenBuffett is looking like a genius right now... he’s gonna be laughing all the way to the bank...
Looking at #AAPL  calls now",1238181927305256966,813520577034145794,Joshua,813520577034145794
11,1584037774000.0,0,0,#Aapl #earnings #release-Aapl earnings release http://incom.remmont.com/39/ pic.twitter.com/O1wpZ4gh3U,1238170284076777474,448662389,Aaliyah,448662389
12,1584037346000.0,1,0,reckon #AAPL @Apple and #MSFT @Microsoft are less than 5 days away from not being trillion dollar company’s / but like everything in this time of chaos vs. crisis it’s all relative / limit buy orders ready..pic.twitter.com/DbbS93rRel,1238168490659454976,759485637934321664,¦,759485637934321664
13,1584033834000.0,0,0,Seems the virus is going to get everyone. Today all most 3000 new cases in Italy and even with current lockdown. Iran got 2500 more cases. It’s just the start of a pandemic. Expecting huger crashes on the stocks/crypto/indexes. #coronavirus #stocks #aapl #tsla #btc,1238153756799381506,2330603475,bunnyxbt,2330603475
14,1584030707000.0,0,0,"If you have the money, you should buy Apple stock NOW #AAPL",1238140643769286662,840201,Martijn,840201
