,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1583622620000.0,0,1,"change in #stockmarkets volatility due to #Coronavirus, #Federal #Reserve, & International Dynamics in Global Markets causing fear in #Futures etc ...

https://www.youtube.com/watch?v=G79q3RZIWcg&feature=youtu.be&sub_confirmation=1 …
#ES_F #NQ_F #YM_F #TF_F #YM_F #GC_J #CL_J #ZB #AAPL #AMZN #AXP #BABA #BIDU #FB #GOOGL #GS #NFLX #TSLA",1236429003814100993,796808802448179200,Chrisi Farah,796808802448179200
1,1583612546000.0,1,0,Weekly Market Digest: Markets Volatile On Continued Coronavirus Concerns #SPX also #GLD #USO #VEU #AAPL #MSFT #GOOGL #FXE https://talkmarkets.com/content/us-markets/weekly-market-digest-markets-volatile-on-continued-coronavirus-concerns?post=253738 …,1236386749229776898,1001192245,TalkMarkets,1001192245
2,1583587367000.0,0,0,"Companies's share buybacks is a very interesting question . 

Why this corporate cash is not use in R&D , for instance , to help grow the company ? 

Does it create a bubble boosting artificially the earnings per share ? 

#AAPL #SP500 #NASDAQpic.twitter.com/LAz7lG7zBd",1236281141654675456,1585712264,Vincent C. Labbe,1585712264
3,1583583730000.0,0,0,"Ooo good game 

I’ll start with #AVON for the mask, #AAPL for the phone & #PZC for the soap sanitizer products 

Any others?",1236265886341832704,33856129,Aston Girl,33856129
4,1583556365000.0,0,0,You can get a #free #stock. Claim this stock now without #investing money first: http://join.robinhood.com/jasonl184  #Robinhood #invest #freestuff #tsla #aapl #freestock,1236151107841228800,632223190,Jenny L,632223190
5,1583556350000.0,0,0,Interested in investing? Join #Webull now and get #TWO FREE #stocks when using this link: https://act.webull.com/promotion/invitation/share.html?inviteCode=ah7uZum9QPPY … #FREE #Stock #Investments #freemoney #tsla #aapl #offers #robinhoodoutage,1236151043668336641,632223190,Jenny L,632223190
6,1583549985000.0,3,0,"At this point the news has turned me negative, looks like we are all going to die. I give up.
#CoronaVirusChallenge #seattlecovid19 #LoveIsBlind #coronvirusuk #AAPL #FridayVibes #BernieOrBust2020",1236124348987121670,1217290536396238848,Freedom America,1217290536396238848
7,1583545205000.0,0,0,"Market this week.

Accept the fact that some days you are the Pigeon and some days you are
the Statue!

#OptionsTrading #options #aapl #tsla #spx #amzn",1236104298922151938,704100480276889600,Equanimity,704100480276889600
8,1583540228000.0,0,0,"Yes, you can wash your iPhone with soap and water | Cult of Mac #smhq #aapl https://flip.it/GMCUQg ",1236083424533843968,14739266,Dan Parks,14739266
9,1583622620000.0,0,1,"change in #stockmarkets volatility due to #Coronavirus, #Federal #Reserve, & International Dynamics in Global Markets causing fear in #Futures etc ...

https://www.youtube.com/watch?v=G79q3RZIWcg&feature=youtu.be&sub_confirmation=1 …
#ES_F #NQ_F #YM_F #TF_F #YM_F #GC_J #CL_J #ZB #AAPL #AMZN #AXP #BABA #BIDU #FB #GOOGL #GS #NFLX #TSLA",1236429003814100993,796808802448179200,Chrisi Farah,796808802448179200
10,1583612546000.0,1,0,Weekly Market Digest: Markets Volatile On Continued Coronavirus Concerns #SPX also #GLD #USO #VEU #AAPL #MSFT #GOOGL #FXE https://talkmarkets.com/content/us-markets/weekly-market-digest-markets-volatile-on-continued-coronavirus-concerns?post=253738 …,1236386749229776898,1001192245,TalkMarkets,1001192245
11,1583587367000.0,0,0,"Companies's share buybacks is a very interesting question . 

Why this corporate cash is not use in R&D , for instance , to help grow the company ? 

Does it create a bubble boosting artificially the earnings per share ? 

#AAPL #SP500 #NASDAQpic.twitter.com/LAz7lG7zBd",1236281141654675456,1585712264,Vincent C. Labbe,1585712264
12,1583583730000.0,0,0,"Ooo good game 

I’ll start with #AVON for the mask, #AAPL for the phone & #PZC for the soap sanitizer products 

Any others?",1236265886341832704,33856129,Aston Girl,33856129
13,1583556365000.0,0,0,You can get a #free #stock. Claim this stock now without #investing money first: http://join.robinhood.com/jasonl184  #Robinhood #invest #freestuff #tsla #aapl #freestock,1236151107841228800,632223190,Jenny L,632223190
14,1583556350000.0,0,0,Interested in investing? Join #Webull now and get #TWO FREE #stocks when using this link: https://act.webull.com/promotion/invitation/share.html?inviteCode=ah7uZum9QPPY … #FREE #Stock #Investments #freemoney #tsla #aapl #offers #robinhoodoutage,1236151043668336641,632223190,Jenny L,632223190
15,1583549985000.0,3,0,"At this point the news has turned me negative, looks like we are all going to die. I give up.
#CoronaVirusChallenge #seattlecovid19 #LoveIsBlind #coronvirusuk #AAPL #FridayVibes #BernieOrBust2020",1236124348987121670,1217290536396238848,Freedom America,1217290536396238848
16,1583545205000.0,0,0,"Market this week.

Accept the fact that some days you are the Pigeon and some days you are
the Statue!

#OptionsTrading #options #aapl #tsla #spx #amzn",1236104298922151938,704100480276889600,Equanimity,704100480276889600
17,1583540228000.0,0,0,"Yes, you can wash your iPhone with soap and water | Cult of Mac #smhq #aapl https://flip.it/GMCUQg ",1236083424533843968,14739266,Dan Parks,14739266
