,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1584143983000.0,0,0,"See What Friday 13th Brought in Town: CALL OPTION EXAMPLES | FREAKY GAINS ON AAPL on Friday 13th https://youtu.be/9GLD3IX9n-U  via @YouTube
#Friday13th #FreakyFriday #StockMarket #AAPL #ExplosiveOptions #OptionsTrading # Investing",1238615758638202881,815349052552331265,Successful Tradings,815349052552331265
1,1584135659000.0,0,0,"https://www.marketbeat.com/n/4299350/  Business fallout: Apple goes online, Delta slashes flights $AAPL #AAPL #Seniors #Telecommuting #Workplaceculture",1238580842101911553,935657036527951872,MarketBeat,935657036527951872
2,1584135650000.0,0,0,"Business fallout: Apple goes online, Delta slashes flights $AAPL #AAPL #Seniors #Telecommuting #Workplaceculture http://zpr.io/tCv6r ",1238580805791875082,992182100,MarketBeat,992182100
3,1584134591000.0,0,0,"Apple Inc price at close, 2020-03-13, is 258.57. #apple #AAPL",1238576364367876102,2321091087,Apple Stock Bot,2321091087
4,1584133646000.0,0,0,This year WWDC will be online only and #AAPL commits 1 mil for local businesses lost revenue.,1238572398741504000,349143991,George Mincila,349143991
5,1584131069000.0,0,0,#AAPL ninja ninja in our rooms @DownNout congrats joe you have set the bar super high with those 10000 % winner geez  join uspic.twitter.com/HPSVQBrLsF,1238561593547464704,1005302237508272129,Jaybees🦏,1005302237508272129
6,1584130782000.0,0,0,"$AAPL rallies, gaining $29.74 (11.98%) within a single day on high volume: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-03-13/ …
Sentiment: Bullish #AAPL #Apple",1238560387148070912,931115585790009346,TQ Equities,931115585790009346
7,1584126303000.0,2,0,There's a reason #GOOG and #AAPL kicking #MSFT butt on UI - tried signing up today for Bing Ads - I want to give them $$ - massively confusing and end up in a totally non-relevant place. #UX #fail #UXfail #UI #terrible @Microsoft @MSFTAdvertising @MSFTAdsSupportpic.twitter.com/SZzRskD51D,1238541600617160704,19251745,gregg makuch,19251745
8,1584126190000.0,1,0,What are some good oversold stocks to go long options on? I’m talking dec 2020 expiry. #spy #AAPL #BA #GOOG,1238541126627258368,1064917204020260864,Ysh,1064917204020260864
9,1584126148000.0,6,1,"#Apple. After a 24% pullback, #AAPL is up 4.5% today and perched on a support level around $250.  Question is......will it hold or is this another bear flag pattern setting up? pic.twitter.com/pGFcdo6YWQ",1238540952626778112,1134498805133524992,Barbara Armstrong,1134498805133524992
10,1584122488000.0,0,0,"Apple’s WWDC 2020 kicks off in June with an all-new online format.

 #AAPL https://www.apple.com/newsroom/2020/03/apples-wwdc-2020-kicks-off-in-june-with-an-all-new-online-format/ …",1238525598433267712,28450240,Kevin Uhles,28450240
11,1584119727000.0,0,0,"#Coronavirus #CoronaVirusIndia #401K 
Chian and Apple in china are coming back online. Good for China and good for #AAPL How much truth/transparency is here? pic.twitter.com/q6It87qsFN",1238514018744258562,15089233,To Die to Every Yesterday (Jiddu),15089233
12,1584116482000.0,1,0,"BREAKING: Apple's annual keynote conference, #WWDC to be held virtually. ""With all of the new products and technologies we’ve been working on, WWDC 2020 is going to be big."" #Apple #iPhone #MacBook #Technology #AAPL",1238500410073153548,16139802,Wyatt Stephens,16139802
13,1584116137000.0,0,0,You can get a #free #stock. Claim this stock now without #investing money first: http://join.robinhood.com/jasonl184  #Robinhood #invest #freestuff #tsla #aapl #freestock #StockMarket #stockmarketcrash #dowfutures,1238498961096204293,632223190,Jenny L,632223190
14,1584114851000.0,1,0,"You actually do, think about it. You’ll be home bound for awhile so a nice MacBook will do you good  #aapl",1238493567724765187,45661369,Critical Mas,45661369
15,1584111136000.0,0,0,#Aapl #earnings #report-Aapl earnings report http://incom.remmont.com/73/ pic.twitter.com/MLjZhKIBss,1238477986959101956,448662389,Aaliyah,448662389
16,1584110157000.0,0,0,Stocks tipped as strong buys: #Aapl #nflx #amzn #zoom #slack - thoughts ?,1238473880764919811,15376241,Farshad (Fash) D,15376241
17,1584109968000.0,0,0,Great positive news for #aapl - hopefully more positivity to follow next week.  https://uk.finance.yahoo.com/news/apple-reopens-branded-stores-china-233929164.html …,1238473087433216000,15376241,Farshad (Fash) D,15376241
18,1584109077000.0,1,0,"$SMME SmartMetric Announces It Has Commenced Production After Supply Chain Issues Have Now Been Resolved  https://finance.yahoo.com/news/smartmetric-announces-commenced-production-supply-180800619.html … @frontpagestocks @JediJazz22 @stockzeus @GotOTCdotcom
#Google #Amazon #AMZN #FB #AAPL #MSFT #ORCL #IBM #Netflix #Microsoft #DowJones #NASDAQ #CME",1238469351268704256,1023968897567866881,FRONTPAGESTOCKS SOLDIER❗,1023968897567866881
19,1584109073000.0,0,0,"$SMME SmartMetric Announces It Has Commenced Production After Supply Chain Issues Have Now Been Resolved  https://finance.yahoo.com/news/smartmetric-announces-commenced-production-supply-180800619.html … @frontpagestocks @JediJazz22 @stockzeus @GotOTCdotcom
#Google #Amazon #AMZN #FB #AAPL #MSFT #ORCL #IBM #Netflix #Microsoft #DowJones #NASDAQ #CME",1238469335401684992,1083567738264576000,FRONTPAGESTOCKS ARMY📢,1083567738264576000
20,1584143983000.0,0,0,"See What Friday 13th Brought in Town: CALL OPTION EXAMPLES | FREAKY GAINS ON AAPL on Friday 13th https://youtu.be/9GLD3IX9n-U  via @YouTube
#Friday13th #FreakyFriday #StockMarket #AAPL #ExplosiveOptions #OptionsTrading # Investing",1238615758638202881,815349052552331265,Successful Tradings,815349052552331265
21,1584135659000.0,0,0,"https://www.marketbeat.com/n/4299350/  Business fallout: Apple goes online, Delta slashes flights $AAPL #AAPL #Seniors #Telecommuting #Workplaceculture",1238580842101911553,935657036527951872,MarketBeat,935657036527951872
22,1584135650000.0,0,0,"Business fallout: Apple goes online, Delta slashes flights $AAPL #AAPL #Seniors #Telecommuting #Workplaceculture http://zpr.io/tCv6r ",1238580805791875082,992182100,MarketBeat,992182100
23,1584134591000.0,0,0,"Apple Inc price at close, 2020-03-13, is 258.57. #apple #AAPL",1238576364367876102,2321091087,Apple Stock Bot,2321091087
24,1584133646000.0,0,0,This year WWDC will be online only and #AAPL commits 1 mil for local businesses lost revenue.,1238572398741504000,349143991,George Mincila,349143991
25,1584131069000.0,0,0,#AAPL ninja ninja in our rooms @DownNout congrats joe you have set the bar super high with those 10000 % winner geez  join uspic.twitter.com/HPSVQBrLsF,1238561593547464704,1005302237508272129,Jaybees🦏,1005302237508272129
26,1584130782000.0,0,0,"$AAPL rallies, gaining $29.74 (11.98%) within a single day on high volume: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-03-13/ …
Sentiment: Bullish #AAPL #Apple",1238560387148070912,931115585790009346,TQ Equities,931115585790009346
27,1584126303000.0,2,0,There's a reason #GOOG and #AAPL kicking #MSFT butt on UI - tried signing up today for Bing Ads - I want to give them $$ - massively confusing and end up in a totally non-relevant place. #UX #fail #UXfail #UI #terrible @Microsoft @MSFTAdvertising @MSFTAdsSupportpic.twitter.com/SZzRskD51D,1238541600617160704,19251745,gregg makuch,19251745
28,1584126190000.0,1,0,What are some good oversold stocks to go long options on? I’m talking dec 2020 expiry. #spy #AAPL #BA #GOOG,1238541126627258368,1064917204020260864,Ysh,1064917204020260864
29,1584126148000.0,6,1,"#Apple. After a 24% pullback, #AAPL is up 4.5% today and perched on a support level around $250.  Question is......will it hold or is this another bear flag pattern setting up? pic.twitter.com/pGFcdo6YWQ",1238540952626778112,1134498805133524992,Barbara Armstrong,1134498805133524992
30,1584122488000.0,0,0,"Apple’s WWDC 2020 kicks off in June with an all-new online format.

 #AAPL https://www.apple.com/newsroom/2020/03/apples-wwdc-2020-kicks-off-in-june-with-an-all-new-online-format/ …",1238525598433267712,28450240,Kevin Uhles,28450240
31,1584119727000.0,0,0,"#Coronavirus #CoronaVirusIndia #401K 
Chian and Apple in china are coming back online. Good for China and good for #AAPL How much truth/transparency is here? pic.twitter.com/q6It87qsFN",1238514018744258562,15089233,To Die to Every Yesterday (Jiddu),15089233
32,1584116482000.0,1,0,"BREAKING: Apple's annual keynote conference, #WWDC to be held virtually. ""With all of the new products and technologies we’ve been working on, WWDC 2020 is going to be big."" #Apple #iPhone #MacBook #Technology #AAPL",1238500410073153548,16139802,Wyatt Stephens,16139802
33,1584116137000.0,0,0,You can get a #free #stock. Claim this stock now without #investing money first: http://join.robinhood.com/jasonl184  #Robinhood #invest #freestuff #tsla #aapl #freestock #StockMarket #stockmarketcrash #dowfutures,1238498961096204293,632223190,Jenny L,632223190
34,1584114851000.0,1,0,"You actually do, think about it. You’ll be home bound for awhile so a nice MacBook will do you good  #aapl",1238493567724765187,45661369,Critical Mas,45661369
35,1584111136000.0,0,0,#Aapl #earnings #report-Aapl earnings report http://incom.remmont.com/73/ pic.twitter.com/MLjZhKIBss,1238477986959101956,448662389,Aaliyah,448662389
36,1584110157000.0,0,0,Stocks tipped as strong buys: #Aapl #nflx #amzn #zoom #slack - thoughts ?,1238473880764919811,15376241,Farshad (Fash) D,15376241
37,1584109968000.0,0,0,Great positive news for #aapl - hopefully more positivity to follow next week.  https://uk.finance.yahoo.com/news/apple-reopens-branded-stores-china-233929164.html …,1238473087433216000,15376241,Farshad (Fash) D,15376241
38,1584109077000.0,1,0,"$SMME SmartMetric Announces It Has Commenced Production After Supply Chain Issues Have Now Been Resolved  https://finance.yahoo.com/news/smartmetric-announces-commenced-production-supply-180800619.html … @frontpagestocks @JediJazz22 @stockzeus @GotOTCdotcom
#Google #Amazon #AMZN #FB #AAPL #MSFT #ORCL #IBM #Netflix #Microsoft #DowJones #NASDAQ #CME",1238469351268704256,1023968897567866881,FRONTPAGESTOCKS SOLDIER❗,1023968897567866881
