,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1581378328000.0,0,0,#MSFT overtakes #AAPL to become the largest US company by market cap! pic.twitter.com/Pg2RsPMc3o,1227015759685009409,1140866353806471168,HanSolar,1140866353806471168
1,1581376226000.0,4,0,"$SPY Support and Resistance (Pivots) for Tue 2/11/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $JNJ
#stocks #pivots #markets #daytrading #watchlist #charts #aapl #ATHS $spx #spy #tsla #fb #bac #celg #ibb #msft #nvda #JnJ #c #AMZNpic.twitter.com/cdY4CBZ0fX",1227006941672747010,1485856448,Spider*Man,1485856448
2,1581372187000.0,0,0,"Apple Inc price at close, 2020-02-10, is 319.84. #apple #AAPL",1226990002887962627,2321091087,Apple Stock Bot,2321091087
3,1581369348000.0,0,0,"$AAPL closes within previous day's range: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-02-10/ …
Sentiment: Neutral #AAPL #Apple",1226978096324186112,931115585790009346,TQ Equities,931115585790009346
4,1581364932000.0,1,0,"$QQQ $NQ_F some divergence going in tech?  Outside of $AAPL and $MSFT and $NVDA everything else doing jack shit in #nasdaq.

#stocks #stockmarket $SPY #SPY #aapl #msftpic.twitter.com/CCMgf5IyfL",1226959570423119873,14348536,Josh Winter,14348536
5,1581364527000.0,1,0,"#AAPL chart https://www.tradingview.com/x/hjr2YPjZ/  via https://www.tradingview.com  -- ohhhh shit, momma's Green....here we go..",1226957874305421314,89482087,Rick,89482087
6,1581364283000.0,0,0,"Looks like a tough first quarter for Huawei: TrendForce 
https://www.forbes.com/sites/russellflannery/2020/02/10/coronavirus-to-worsen-already-weak-1st-quarter-smartphone-outlook/#25b58c963ea2 … #Huawei #AAPL @TrendForce #Samsung #coronavirus #China #iPhone",1226956848127004673,181423144,Russell Flannery,181423144
7,1581362416000.0,0,0,#tos @thinkorswim is the worst platform for day traders.  They will fill orders after canceled and have cost me personally $3000 not only filling canceled orders but doubling the original order!  you have been WARNED! #daytrading #trading #investing #aapl #tsla #fb,1226949017810194433,1220161789612167171,The Bull Syndicate,1220161789612167171
8,1581361395000.0,1,0,"Russia has not yet signed on to OPEC’s planned additional production cuts
https://hubs.ly/H0mYw8b0 
#CoronaVirus #OPEC+1 #OPEC #CrudeOil #NISA #AAPL #XTAI #Trading #TradersEXPO #TradeWiser",1226944736579268608,101806773,TradersEXPO,101806773
9,1581361229000.0,0,0,The latest Market Snapshot column from MarketWatch https://zcu.io/iREu   -  I am watching  #V #NKE #AAPL #BCRX #PLUG very closely!  #etrade #marketwatch #future #stock #followpic.twitter.com/dNvUEP719r,1226944038936309760,724125342,YWPN Network News,724125342
10,1581353437000.0,16,10,"CHART OF THE DAY 

$MSFT vs $AAPL
#Microsoft is starting to advance on #Apple is it plays catch-up on the market cap front.  Last two times 13MA crossed BC bullish MSFT greatly outperformed #AAPL 

(Retweet to see more comparison charts like this)

#BigTech #technology $XLKpic.twitter.com/obcA2lIvda",1226911357573980160,958404261628469250,Mystery Trader,958404261628469250
