,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1582498825000.0,1,0,More #MA more #V More #AAPL yes thank you,1231715462393815040,786657015347064832,Todd,786657015347064832
1,1582474704000.0,0,0,#AAPL chart https://www.tradingview.com/x/rlIMKpff/  viahttps://www.tradingview.com ,1231614291935203335,995720540068380672,Haafelpf,995720540068380672
2,1582470681000.0,0,0,AApL Buy n Sell zone  - #AAPL chart http://www.tradingview.com/chart/AAPL/NRgHghP9-AApL-Buy-n-Sell-zone/ …,1231597420699508742,1538553416,JunniesJaz,1538553416
3,1582469405000.0,0,0,"New #Apple Price Pattern Coordinates Vid...
See how the pattern unfolds the way it looked at the time
(no backwards view distortions) w/ exact coordinates to help you understand what is happening & what might happen next (yes coordinates do provide an unfair advantage) #aapl pic.twitter.com/ngdLDbI8eR",1231592065898893312,3912912142,Time Pricer,3912912142
4,1582450112000.0,0,0,AAPL APPLE INC  H4 TF Short Patterns and The Targets - #AAPL chart http://www.tradingview.com/chart/AAPL/eEzmfAQj-AAPL-APPLE-INC-H4-TF-Short-Patterns-and-The-Targets/ …,1231511146823204864,960922539890487301,ICG Chartreaderpro,960922539890487301
5,1582431940000.0,0,0,"PPL may be surprised that @WarrenBuffett invested heavily into Apple’s stock. But #AAPL fits into his investing philosophy. Product that ppl will keep buying? Smartphone. Significant cash to weather bad times? Check. Internal ecosystem? iOS, just like #AmericanExpress N great CEO",1231434927012380672,240555701,Ryan Lee,240555701
6,1582428534000.0,3,0,"Pros Buy Low, Sell High (AAPL, 22Feb20) - https://youtu.be/7NcgxfX9OZk  - #AAPL #Apple #StockMarketpic.twitter.com/k7xRO6SsvN",1231420643272351748,63294231,Barry Taylor,63294231
7,1582425278000.0,35,9,"$AAPL #AAPL A hard slap in the face to longs... a great example that patterns that are known to have a particular sentiment, do not always materialize as expected!! pic.twitter.com/JsCiFkiYte",1231406985612054530,969571031030616071,TrendSpider,969571031030616071
8,1582423844000.0,0,0,He invest in #AAPL long term and still stick to 90’s phone. What am i missing here.. I know for sure he always trade on avg..up or down doesn’t matter.  #ownaapl #keeponbuying #robinhood #btfdhttps://twitter.com/CNBC/status/1231386103032270849 …,1231400970984267778,1673287088,Makam makam mamu,1673287088
9,1582498825000.0,1,0,More #MA more #V More #AAPL yes thank you,1231715462393815040,786657015347064832,Todd,786657015347064832
10,1582474704000.0,0,0,#AAPL chart https://www.tradingview.com/x/rlIMKpff/  viahttps://www.tradingview.com ,1231614291935203335,995720540068380672,Haafelpf,995720540068380672
11,1582470681000.0,0,0,AApL Buy n Sell zone  - #AAPL chart http://www.tradingview.com/chart/AAPL/NRgHghP9-AApL-Buy-n-Sell-zone/ …,1231597420699508742,1538553416,JunniesJaz,1538553416
12,1582469405000.0,0,0,"New #Apple Price Pattern Coordinates Vid...
See how the pattern unfolds the way it looked at the time
(no backwards view distortions) w/ exact coordinates to help you understand what is happening & what might happen next (yes coordinates do provide an unfair advantage) #aapl pic.twitter.com/ngdLDbI8eR",1231592065898893312,3912912142,Time Pricer,3912912142
13,1582450112000.0,0,0,AAPL APPLE INC  H4 TF Short Patterns and The Targets - #AAPL chart http://www.tradingview.com/chart/AAPL/eEzmfAQj-AAPL-APPLE-INC-H4-TF-Short-Patterns-and-The-Targets/ …,1231511146823204864,960922539890487301,ICG Chartreaderpro,960922539890487301
14,1582431940000.0,0,0,"PPL may be surprised that @WarrenBuffett invested heavily into Apple’s stock. But #AAPL fits into his investing philosophy. Product that ppl will keep buying? Smartphone. Significant cash to weather bad times? Check. Internal ecosystem? iOS, just like #AmericanExpress N great CEO",1231434927012380672,240555701,Ryan Lee,240555701
15,1582428534000.0,3,0,"Pros Buy Low, Sell High (AAPL, 22Feb20) - https://youtu.be/7NcgxfX9OZk  - #AAPL #Apple #StockMarketpic.twitter.com/k7xRO6SsvN",1231420643272351748,63294231,Barry Taylor,63294231
16,1582425278000.0,35,9,"$AAPL #AAPL A hard slap in the face to longs... a great example that patterns that are known to have a particular sentiment, do not always materialize as expected!! pic.twitter.com/JsCiFkiYte",1231406985612054530,969571031030616071,TrendSpider,969571031030616071
17,1582423844000.0,0,0,He invest in #AAPL long term and still stick to 90’s phone. What am i missing here.. I know for sure he always trade on avg..up or down doesn’t matter.  #ownaapl #keeponbuying #robinhood #btfdhttps://twitter.com/CNBC/status/1231386103032270849 …,1231400970984267778,1673287088,Makam makam mamu,1673287088
