,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1581461733000.0,0,0,keep on watch for a big move  - #AAPL chart http://www.tradingview.com/chart/AAPL/wocv7zzC-keep-on-watch-for-a-big-move/ …,1227365584741879808,1075907037438115842,JUICY TRADEZ,1075907037438115842
1,1581461030000.0,0,0,#AAPL have a new patent from 04-Feb for a foldable :),1227362636641247232,1226182750866149383,Investment Talk™,1226182750866149383
2,1581459899000.0,5,0,"So #marketclose here is our movements. Nothing exciting really just another day in the market!

On another note, up to 39 followers after day 3. Massively proud, that i am slowly building a community. Always open for discussion.

Looking forward to that #AAPL dividend tomorrow! pic.twitter.com/mflueKd4cR",1227357892048834560,1226182750866149383,Investment Talk™,1226182750866149383
3,1581458584000.0,0,0,"Apple Inc price at close, 2020-02-11, is 320.755. #apple #AAPL",1227352376132194305,2321091087,Apple Stock Bot,2321091087
4,1581455778000.0,0,0,"$AAPL dominated by bears dragging the market lower throughout the day: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-02-11/ …
Sentiment: Neutral #AAPL #Apple",1227340606084730880,931115585790009346,TQ Equities,931115585790009346
5,1581446309000.0,0,0,Bullish #aapl https://twitter.com/_DAGOSPIA_/status/1227296258500460544 …,1227300892128501760,122805936,Troy,122805936
6,1581444608000.0,0,0,https://twitter.com/ElliottForecast/status/1227290909194280960 … > Login or Get Free 14 day Trial to access updated charts for various #Stocks #ETFs and #Bitcoin. Click here:  https://elliottwave-forecast.com/plan-trial/  #Elliottwave #Trading #AMZN #NFLX #AAPL pic.twitter.com/MNTzNPjH1r,1227293757567049734,79233326,Elliottwave Forecast,79233326
7,1581441372000.0,0,0,AAPL to hit major low on Oct 20 2021 - #AAPL chart http://www.tradingview.com/chart/AAPL/iXauPtvU-AAPL-to-hit-major-low-on-Oct-20-2021/ …,1227280183410872325,1074126188728250368,brschultzgoldwave,1074126188728250368
8,1581439993000.0,4,1,#LIZJNY GM Ladies! #AAPL trade. Mar 20 Reverse Big Lizard 305/320 ~$16.40 cr with a Call BWB 335/340/350 ~0.40 cr  Can we name it a Broken Tail Big Lizard? I put it on yesterday at closing for a $16.15 cr and 0.34 cr. What do you think?,1227274400916856832,81877553,James L,81877553
9,1581438104000.0,0,0,"Albemarle is the worlds largets producer of lithium. It will rise and fall with the tech world. Expect many rises this year. 
#ALB #TSLA #MSFT #AAPL",1227266477440544770,983761281462231040,Scott,983761281462231040
10,1581436908000.0,0,0,"$MSFT #MSFT the monster that just keeps on giving... still bullish despite the run up its had, 195/200 targets imo before a pullback and reload again long. As an investor, you just hold this one like you do with $AAPL #AAPL and other quality names. pic.twitter.com/NNKRalDLJB",1227261460134363136,840029394567598081,Option Pros,840029394567598081
11,1581435563000.0,1,0,BLOCK TRADE detected in #AAPL,1227255822276792325,31001654,Fari Hamzei,31001654
12,1581432600000.0,0,0,#AAPL - Aggiornamento APPLE - TradingView - https://it.tradingview.com/chart/AAPL/bsAlxNMK/ …,1227243391152316417,786205106320449538,TradingView Italia,786205106320449538
13,1581426042000.0,0,0,"How you can scan for earnings option strategies with historically high win rates.Can be used to find trade ideas in $TSLA and $twtr for example https://marketchameleon.com/Calendar/Earnings?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com …
 
#quantitativeanalysis #volatility #etfs #aapl #optionstrading #riskmanagemtpic.twitter.com/JjcVQgHaog",1227215887817695232,818481118483742720,Chameleon 🦎 Options,818481118483742720
14,1581418061000.0,0,0," Trading Signals for Today, Feb 11, 2020 
#SP500 #EURUSD #GBPUSD #amzn $amzn #aapl $aapl
#TSLA $TSLApic.twitter.com/J5XqVe2ePC",1227182410573455361,1027607372221607937,Monfex,1027607372221607937
15,1581411324000.0,1,0,Same with #AAPL https://twitter.com/sk_yy7/status/1225901208633778183?s=20 …,1227154154512113665,1059435020350382081,skYY7,1059435020350382081
16,1581406386000.0,0,0,"wow no wonder i haven't gotten a text back, I should have bought stock last month #fuck #aapl",1227133442829246464,966557906937221120,Derek Barrera AI,966557906937221120
17,1581405330000.0,2,0,"In other news, its 7:13AM here in the UK, the day is young. 

We receive a dividend from #AAPL tomorrow, and we are waiting for Kraft #KHC , Coca Cola #KO and #VUKE to go ex on their dividends too, then Q1 is all planned and ready to start receiving #interest #dividends",1227129015200288769,1226182750866149383,Investment Talk™,1226182750866149383
18,1581384758000.0,0,0,"But commodity market still weaker than other risky assets because China asked Chile to delay its copper shipment. So it indicates that coronavirus concern doesn’t recess completely. In the meaning, #AAPL may be fragile for a while. Weak move of #BKNG and #CCL also indicates it.",1227042729974272000,1226633607470600192,futsaller.nyc,1226633607470600192
19,1581384414000.0,0,0,#AAPL returned to positive territory  at the closing session even though its supply chain concerns still remain like Foxconn fails to resume its production with full capacity. It seems that ultra low yield push the investors to risky assets.,1227041284449280000,1226633607470600192,futsaller.nyc,1226633607470600192
20,1581461733000.0,0,0,keep on watch for a big move  - #AAPL chart http://www.tradingview.com/chart/AAPL/wocv7zzC-keep-on-watch-for-a-big-move/ …,1227365584741879808,1075907037438115842,JUICY TRADEZ,1075907037438115842
21,1581461030000.0,0,0,#AAPL have a new patent from 04-Feb for a foldable :),1227362636641247232,1226182750866149383,Investment Talk™,1226182750866149383
22,1581459899000.0,5,0,"So #marketclose here is our movements. Nothing exciting really just another day in the market!

On another note, up to 39 followers after day 3. Massively proud, that i am slowly building a community. Always open for discussion.

Looking forward to that #AAPL dividend tomorrow! pic.twitter.com/mflueKd4cR",1227357892048834560,1226182750866149383,Investment Talk™,1226182750866149383
23,1581458584000.0,0,0,"Apple Inc price at close, 2020-02-11, is 320.755. #apple #AAPL",1227352376132194305,2321091087,Apple Stock Bot,2321091087
24,1581455778000.0,0,0,"$AAPL dominated by bears dragging the market lower throughout the day: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-02-11/ …
Sentiment: Neutral #AAPL #Apple",1227340606084730880,931115585790009346,TQ Equities,931115585790009346
25,1581446309000.0,0,0,Bullish #aapl https://twitter.com/_DAGOSPIA_/status/1227296258500460544 …,1227300892128501760,122805936,Troy,122805936
26,1581444608000.0,0,0,https://twitter.com/ElliottForecast/status/1227290909194280960 … > Login or Get Free 14 day Trial to access updated charts for various #Stocks #ETFs and #Bitcoin. Click here:  https://elliottwave-forecast.com/plan-trial/  #Elliottwave #Trading #AMZN #NFLX #AAPL pic.twitter.com/MNTzNPjH1r,1227293757567049734,79233326,Elliottwave Forecast,79233326
27,1581441372000.0,0,0,AAPL to hit major low on Oct 20 2021 - #AAPL chart http://www.tradingview.com/chart/AAPL/iXauPtvU-AAPL-to-hit-major-low-on-Oct-20-2021/ …,1227280183410872325,1074126188728250368,brschultzgoldwave,1074126188728250368
28,1581439993000.0,4,1,#LIZJNY GM Ladies! #AAPL trade. Mar 20 Reverse Big Lizard 305/320 ~$16.40 cr with a Call BWB 335/340/350 ~0.40 cr  Can we name it a Broken Tail Big Lizard? I put it on yesterday at closing for a $16.15 cr and 0.34 cr. What do you think?,1227274400916856832,81877553,James L,81877553
29,1581438104000.0,0,0,"Albemarle is the worlds largets producer of lithium. It will rise and fall with the tech world. Expect many rises this year. 
#ALB #TSLA #MSFT #AAPL",1227266477440544770,983761281462231040,Scott,983761281462231040
